screening_mode,policy,weighted_dest_aoi,weighted_dest_aoi_se,corr_w_c,weight_ratio,alignment,L,mu,lambda_link,nu_edge,kkt_regime,stage1_used_frac,stage2_used_frac,stage2_idle_empty_frac,total_VOQ_arrival_rate,total_delivery_rate,total_overwrite_rate,lambda_hat_min,lambda_hat_max,lambda_hat_sum,qd_iso2_relaxed_sum,qd_iso2_lambda_sum,N,weight_seed,channel_seed,K,warmup,num_seeds,pilot_K,pilot_warmup,num_pilot_seeds,gap_vs_iso_pct,gap_vs_iso_lambda_pct
full,Greedy,26.03573461356129,0.12346132412372059,0.12306840217094499,50.0,neutral,3,0.7,135.82885811809683,0.0,link-only,1.0,0.26322222222222225,0.7367777777777778,0.1848148148148148,0.18474074074074073,0.0,0.010407407407407407,0.05761111111111111,0.21661111111111112,0.6999999999999484,0.21661111111111112,8,7,11,10000,1000,3,20000,2000,3,11.002620268607233,11.001927204509766
full,Uniform,61.66957634533029,2.742313811865977,0.12306840217094499,50.0,neutral,3,0.7,135.82885811809683,0.0,link-only,1.0,0.35933333333333334,0.6406666666666666,0.24981481481481482,0.24974074074074074,7.407407407407407e-05,0.010407407407407407,0.05761111111111111,0.21661111111111112,0.6999999999999484,0.21661111111111112,8,7,11,10000,1000,3,20000,2000,3,162.92649955115763,162.92485792399
full,Joint FGMW,76.97910252913066,1.6014243867869722,0.12306840217094504,50.0,neutral,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9933703703703705,0.00662962962962963,0.15303703703703705,0.07974074074074074,0.0737037037037037,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.08000000000000053,0.0799999999999916,8,7,11,10000,1000,3,20000,2000,3,-0.014091678014127584,-0.2380446546400239
full,iso1 + iso2,76.9899517052282,1.2493069517776176,0.12306840217094504,50.0,neutral,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9951111111111111,0.004888888888888888,0.15188888888888888,0.07974074074074074,0.0725925925925926,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.08000000000000053,0.0799999999999916,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.2239845398060436
full,iso1 + iso2-lambda,77.16278441279673,1.356871984347072,0.12306840217094504,50.0,neutral,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9951111111111111,0.004888888888888888,0.15188888888888888,0.07970370370370371,0.07266666666666667,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.08000000000000053,0.0799999999999916,8,7,11,10000,1000,3,20000,2000,3,0.2244873567790462,0.0
full,Greedy,94.54843890401783,2.037975622513959,0.12306840217094504,50.0,neutral,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9968148148148148,0.0031851851851851854,0.13466666666666668,0.07985185185185185,0.055,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.08000000000000053,0.0799999999999916,8,7,11,10000,1000,3,20000,2000,3,22.80620627743202,22.53113936144826
full,Uniform,153.61683486343452,3.152431098952434,0.12306840217094504,50.0,neutral,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9953333333333334,0.004666666666666667,0.1671851851851852,0.07996296296296297,0.08755555555555557,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.08000000000000053,0.0799999999999916,8,7,11,10000,1000,3,20000,2000,3,99.5284208666451,99.08150805138469
full,Joint FGMW,55.96010248945847,0.6922162733136896,0.12306840217094504,50.0,neutral,5,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9564814814814815,0.04351851851851852,0.1527777777777778,0.11507407407407406,0.03807407407407407,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.11999999999999318,0.12000000000001398,8,7,11,10000,1000,3,20000,2000,3,0.9320735860878226,1.2482074821712486
full,iso1 + iso2,55.443329856617396,0.5932238914212448,0.12306840217094504,50.0,neutral,5,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9571111111111111,0.042888888888888886,0.15188888888888888,0.11499999999999999,0.037333333333333336,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.11999999999999318,0.12000000000001398,8,7,11,10000,1000,3,20000,2000,3,0.0,0.3132145064014491
full,iso1 + iso2-lambda,55.27021552387726,0.5872554203030191,0.12306840217094504,50.0,neutral,5,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9571111111111111,0.042888888888888886,0.15188888888888888,0.11496296296296298,0.03737037037037037,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.11999999999999318,0.12000000000001398,8,7,11,10000,1000,3,20000,2000,3,-0.31223653627555636,0.0
full,Greedy,65.33870162810194,0.7594432284597211,0.12306840217094504,50.0,neutral,5,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9521851851851851,0.04781481481481482,0.13466666666666668,0.1144074074074074,0.020555555555555556,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.11999999999999318,0.12000000000001398,8,7,11,10000,1000,3,20000,2000,3,17.847722705463532,18.21683886844081
full,Uniform,117.50032453855347,1.9434697437206374,0.12306840217094504,50.0,neutral,5,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9651481481481481,0.034851851851851856,0.1671851851851852,0.11644444444444446,0.05107407407407407,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.11999999999999318,0.12000000000001398,8,7,11,10000,1000,3,20000,2000,3,111.92869339273517,112.59248480366826
full,Joint FGMW,41.34500123167914,0.40921741266609485,0.12306840217094504,50.0,neutral,5,0.18,184.66004846949363,0.0,link-only,1.0,0.7757777777777779,0.2242222222222222,0.1458148148148148,0.1398148148148148,0.006407407407407407,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.1799999999999943,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,-2.0511450599135617,-2.047350240656731
full,iso1 + iso2,42.21080609565996,0.49502068344195055,0.12306840217094504,50.0,neutral,5,0.18,184.66004846949363,0.0,link-only,1.0,0.8038888888888889,0.19611111111111112,0.15188888888888888,0.1434074074074074,0.008851851851851852,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.1799999999999943,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0038742864928220655
full,iso1 + iso2-lambda,42.209170791457254,0.5080063898904323,0.12306840217094504,50.0,neutral,5,0.18,184.66004846949363,0.0,link-only,1.0,0.8014074074074075,0.19859259259259257,0.15188888888888888,0.14300000000000002,0.009259259259259259,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.1799999999999943,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,-0.0038741363976857457,0.0
full,Greedy,44.925240641611204,0.13111662800197685,0.12306840217094504,50.0,neutral,5,0.18,184.66004846949363,0.0,link-only,1.0,0.7449259259259259,0.25507407407407406,0.13466666666666668,0.13396296296296298,0.001037037037037037,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.1799999999999943,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,6.43066265969825,6.434786088485911
full,Uniform,101.30184060911576,0.5680072775157469,0.12306840217094504,50.0,neutral,5,0.18,184.66004846949363,0.0,link-only,1.0,0.839111111111111,0.1608888888888889,0.1671851851851852,0.15059259259259258,0.016851851851851854,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.1799999999999943,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,139.99030101330243,139.99959892511868
full,Joint FGMW,36.471961080446896,0.13892308313335283,0.12306840217094504,50.0,neutral,5,0.25,187.22573804407148,0.0,link-only,1.0,0.5844444444444444,0.4155555555555555,0.1461111111111111,0.14555555555555555,0.0007777777777777777,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.24999999999998238,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,-1.803688083173316,-1.8680942779711107
full,iso1 + iso2,37.141884831009776,0.19362735441183265,0.12306840217094504,50.0,neutral,5,0.25,187.22573804407148,0.0,link-only,1.0,0.6092222222222222,0.3907777777777777,0.15188888888888888,0.15085185185185185,0.0012222222222222224,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.24999999999998238,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.06558921973806031
full,iso1 + iso2-lambda,37.16626189219067,0.1907825323654343,0.12306840217094504,50.0,neutral,5,0.25,187.22573804407148,0.0,link-only,1.0,0.6090370370370372,0.39096296296296296,0.15188888888888888,0.15074074074074073,0.0013333333333333333,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.24999999999998238,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.06563226743017125,0.0
full,Greedy,39.552356309704834,0.33073115818384613,0.12306840217094504,50.0,neutral,5,0.25,187.22573804407148,0.0,link-only,1.0,0.5508888888888889,0.44911111111111107,0.13466666666666668,0.13470370370370371,3.7037037037037037e-05,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.24999999999998238,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,6.489900794379055,6.420054899348182
full,Uniform,95.08114707468201,0.9272078286242798,0.12306840217094504,50.0,neutral,5,0.25,187.22573804407148,0.0,link-only,1.0,0.6504444444444445,0.34955555555555556,0.1671851851851852,0.16318518518518518,0.004074074074074074,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.24999999999998238,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,155.9944049885662,155.8265002557611
full,Joint FGMW,33.552867117153845,0.17850581008048888,0.12306840217094504,50.0,neutral,5,0.4,188.8292375569581,0.0,link-only,1.0,0.37377777777777776,0.6262222222222222,0.14588888888888887,0.14585185185185187,3.7037037037037037e-05,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.3999999999999739,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,-2.3979326781470967,-2.3996045467883365
full,iso1 + iso2,34.37720945654747,0.3098243799263435,0.12306840217094504,50.0,neutral,5,0.4,188.8292375569581,0.0,link-only,1.0,0.3874444444444444,0.6125555555555556,0.15188888888888888,0.15196296296296294,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.3999999999999739,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.001712943882359319
full,iso1 + iso2-lambda,34.377798328940834,0.31027181409549104,0.12306840217094504,50.0,neutral,5,0.4,188.8292375569581,0.0,link-only,1.0,0.3874444444444444,0.6125555555555556,0.15188888888888888,0.15196296296296294,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.3999999999999739,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0017129732246212725,0.0
full,Greedy,36.71663997141233,0.41011343701201897,0.12306840217094504,50.0,neutral,5,0.4,188.8292375569581,0.0,link-only,1.0,0.3427777777777778,0.6572222222222223,0.13466666666666668,0.13462962962962963,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.3999999999999739,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,6.80517863970862,6.803349126935054
full,Uniform,91.72300328276795,1.0963879735879276,0.12306840217094504,50.0,neutral,5,0.4,188.8292375569581,0.0,link-only,1.0,0.42077777777777775,0.5792222222222222,0.1671851851851852,0.1668888888888889,0.0002962962962962963,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.3999999999999739,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,166.81340554620968,166.8088351823021
full,Joint FGMW,32.340563269503285,0.11697655475240229,0.12306840217094504,50.0,neutral,5,0.7,189.44173921697075,0.0,link-only,1.0,0.20766666666666667,0.7923333333333332,0.14600000000000002,0.14596296296296296,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.6999999999999484,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,-2.2397900192118847,-2.2397900192118847
full,iso1 + iso2,33.08151984929131,0.3549183726781372,0.12306840217094504,50.0,neutral,5,0.7,189.44173921697075,0.0,link-only,1.0,0.21855555555555553,0.7814444444444444,0.15188888888888888,0.15192592592592594,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.6999999999999484,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,33.08151984929131,0.3549183726781372,0.12306840217094504,50.0,neutral,5,0.7,189.44173921697075,0.0,link-only,1.0,0.21855555555555553,0.7814444444444444,0.15188888888888888,0.15192592592592594,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.6999999999999484,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,35.43179666694633,0.44926176236798054,0.12306840217094504,50.0,neutral,5,0.7,189.44173921697075,0.0,link-only,1.0,0.1938888888888889,0.8061111111111111,0.13466666666666668,0.13462962962962963,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.6999999999999484,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,7.104500725366081,7.104500725366081
full,Uniform,90.42395469178435,1.1896536298176164,0.12306840217094504,50.0,neutral,5,0.7,189.44173921697075,0.0,link-only,1.0,0.23996296296296296,0.7600370370370371,0.1671851851851852,0.1671851851851852,0.0,0.007481481481481481,0.039259259259259265,0.15094444444444446,0.6999999999999484,0.15094444444444446,8,7,11,10000,1000,3,20000,2000,3,173.33676053496512,173.33676053496512
full,Joint FGMW,74.464163148422,0.9782777443322772,0.8551086295092478,50.0,conflict,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9977407407407407,0.0022592592592592595,0.1932962962962963,0.08022222222222221,0.11333333333333333,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.1566975336534604,0.1566975336534604
full,iso1 + iso2,74.34766219543276,1.285188167833483,0.8551086295092478,50.0,conflict,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9962962962962963,0.003703703703703704,0.1814814814814815,0.0802962962962963,0.10137037037037037,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,74.34766219543276,1.285188167833483,0.8551086295092478,50.0,conflict,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9962962962962963,0.003703703703703704,0.1814814814814815,0.0802962962962963,0.10137037037037037,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,89.757205638818,1.2319046276739951,0.8551086295092478,50.0,conflict,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9887407407407407,0.01125925925925926,0.14566666666666664,0.07951851851851852,0.06655555555555555,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,20.726332191695796,20.726332191695796
full,Uniform,159.64534375237932,9.924869762268395,0.8551086295092478,50.0,conflict,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.998925925925926,0.001074074074074074,0.25051851851851853,0.08025925925925925,0.17055555555555557,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,114.72812868376438,114.72812868376438
full,Joint FGMW,52.9465737002375,0.9069757416211882,0.8551086295092478,50.0,conflict,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.986037037037037,0.013962962962962963,0.1938148148148148,0.11870370370370371,0.07533333333333335,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.11999999999999318,0.12000000000001404,8,7,11,10000,1000,3,20000,2000,3,0.048903853302517675,0.4139371687160498
full,iso1 + iso2,52.92069344194997,0.7993135559805357,0.8551086295092478,50.0,conflict,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9795555555555554,0.020444444444444446,0.1814814814814815,0.11822222222222223,0.06344444444444444,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.11999999999999318,0.12000000000001404,8,7,11,10000,1000,3,20000,2000,3,0.0,0.3648548873146584
full,iso1 + iso2-lambda,52.728311620005876,0.857419420707149,0.8551086295092478,50.0,conflict,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9792222222222221,0.02077777777777778,0.1814814814814815,0.11822222222222223,0.06344444444444446,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.11999999999999318,0.12000000000001404,8,7,11,10000,1000,3,20000,2000,3,-0.3635285356854312,0.0
full,Greedy,62.97631967640024,0.8690089395196919,0.8551086295092478,50.0,conflict,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9542592592592593,0.04574074074074074,0.14566666666666664,0.11485185185185186,0.030962962962962966,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.11999999999999318,0.12000000000001404,8,7,11,10000,1000,3,20000,2000,3,19.00131230419444,19.43549440810488
full,Uniform,125.2173176660428,5.931853532370821,0.8551086295092478,50.0,conflict,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9958518518518519,0.004148148148148148,0.25051851851851853,0.12011111111111111,0.13066666666666668,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.11999999999999318,0.12000000000001404,8,7,11,10000,1000,3,20000,2000,3,136.6131460529647,137.47644068036792
full,Joint FGMW,37.995482967913965,0.4614355847799391,0.8551086295092478,50.0,conflict,3,0.18,153.14645083009964,0.0,link-only,1.0,0.8816296296296295,0.11837037037037036,0.17655555555555555,0.159,0.017814814814814815,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.1799999999999943,0.17999999999999805,8,7,11,10000,1000,3,20000,2000,3,-0.5186111906877677,-0.3768998143065416
full,iso1 + iso2,38.19355903921326,0.3112184623676322,0.8551086295092478,50.0,conflict,3,0.18,153.14645083009964,0.0,link-only,1.0,0.8820000000000001,0.11800000000000001,0.1814814814814815,0.16062962962962965,0.021074074074074075,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.1799999999999943,0.17999999999999805,8,7,11,10000,1000,3,20000,2000,3,0.0,0.14245013874187862
full,iso1 + iso2-lambda,38.13922965365654,0.3485068973686712,0.8551086295092478,50.0,conflict,3,0.18,153.14645083009964,0.0,link-only,1.0,0.8850000000000001,0.11499999999999999,0.1814814814814815,0.161,0.020666666666666667,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.1799999999999943,0.17999999999999805,8,7,11,10000,1000,3,20000,2000,3,-0.14224750697084954,0.0
full,Greedy,43.73843123699944,0.4868813181861186,0.8551086295092478,50.0,conflict,3,0.18,153.14645083009964,0.0,link-only,1.0,0.7902592592592592,0.20974074074074076,0.14566666666666664,0.14144444444444446,0.004518518518518518,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.1799999999999943,0.17999999999999805,8,7,11,10000,1000,3,20000,2000,3,14.51782011750533,14.680950911146894
full,Uniform,102.73249229557207,5.787545984074883,0.8551086295092478,50.0,conflict,3,0.18,153.14645083009964,0.0,link-only,1.0,0.9623333333333334,0.037666666666666675,0.25051851851851853,0.17344444444444443,0.07737037037037037,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.1799999999999943,0.17999999999999805,8,7,11,10000,1000,3,20000,2000,3,168.97857879674635,169.36173915542824
full,Joint FGMW,31.62968820453239,0.18057774074031185,0.8551086295092478,50.0,conflict,3,0.25,155.9457300734357,0.0,link-only,1.0,0.7013333333333334,0.29866666666666664,0.1784814814814815,0.17607407407407405,0.002444444444444445,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.24999999999998238,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,-1.6307105124270582,-1.631550736735421
full,iso1 + iso2,32.15402730801282,0.4255275234016175,0.8551086295092478,50.0,conflict,3,0.25,155.9457300734357,0.0,link-only,1.0,0.7137407407407408,0.28625925925925927,0.1814814814814815,0.17796296296296296,0.0034814814814814812,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.24999999999998238,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.000854153072304964
full,iso1 + iso2-lambda,32.15430195497085,0.42450627750396625,0.8551086295092478,50.0,conflict,3,0.25,155.9457300734357,0.0,link-only,1.0,0.7157037037037037,0.28429629629629627,0.1814814814814815,0.1782962962962963,0.003148148148148148,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.24999999999998238,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,0.0008541603681466725,0.0
full,Greedy,36.244789346077845,0.4398924692682103,0.8551086295092478,50.0,conflict,3,0.25,155.9457300734357,0.0,link-only,1.0,0.5841851851851851,0.41581481481481486,0.14566666666666664,0.14529629629629628,0.00048148148148148144,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.24999999999998238,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,12.722393990893943,12.721431169102493
full,Uniform,92.39010912191675,5.335842291150812,0.8551086295092478,50.0,conflict,3,0.25,155.9457300734357,0.0,link-only,1.0,0.8647777777777779,0.13522222222222222,0.25051851851851853,0.21596296296296294,0.03474074074074074,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.24999999999998238,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,187.33604110267402,187.3335868130511
full,Joint FGMW,28.224720972552944,0.2607293097974379,0.8551086295092478,50.0,conflict,3,0.4,157.6856214417494,0.0,link-only,1.0,0.4472962962962963,0.5527037037037037,0.1775925925925926,0.1775925925925926,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.3999999999999739,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,-1.118370635129995,-1.1146604993101383
full,iso1 + iso2,28.54394810628033,0.3939221666860441,0.8551086295092478,50.0,conflict,3,0.4,157.6856214417494,0.0,link-only,1.0,0.45692592592592596,0.5430740740740742,0.1814814814814815,0.18144444444444444,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.3999999999999739,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0037520981841510093
full,iso1 + iso2-lambda,28.5428771495051,0.3935400384404795,0.8551086295092478,50.0,conflict,3,0.4,157.6856214417494,0.0,link-only,1.0,0.45692592592592596,0.5430740740740742,0.1814814814814815,0.18144444444444444,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.3999999999999739,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,-0.003751957407016615,0.0
full,Greedy,32.74635727106835,0.30538595171915683,0.8551086295092478,50.0,conflict,3,0.4,157.6856214417494,0.0,link-only,1.0,0.36577777777777776,0.6342222222222222,0.14566666666666664,0.14566666666666667,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.3999999999999739,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,14.722592505916833,14.72689701022707
full,Uniform,86.1562149222608,5.153794433330098,0.8551086295092478,50.0,conflict,3,0.4,157.6856214417494,0.0,link-only,1.0,0.6216666666666666,0.37833333333333335,0.25051851851851853,0.24562962962962964,0.004925925925925926,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.3999999999999739,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,201.8370640300612,201.84838925305976
full,Joint FGMW,26.487826748350496,0.08936403216250553,0.8551086295092478,50.0,conflict,3,0.7,158.34828133980045,0.0,link-only,1.0,0.2551481481481482,0.7448518518518519,0.1791111111111111,0.1791111111111111,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.6999999999999484,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,-1.909292446085109,-1.909292446085109
full,iso1 + iso2,27.003400636896867,0.39190294168761186,0.8551086295092478,50.0,conflict,3,0.7,158.34828133980045,0.0,link-only,1.0,0.2574444444444444,0.7425555555555556,0.1814814814814815,0.18144444444444444,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.6999999999999484,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,27.003400636896867,0.39190294168761186,0.8551086295092478,50.0,conflict,3,0.7,158.34828133980045,0.0,link-only,1.0,0.2574444444444444,0.7425555555555556,0.1814814814814815,0.18144444444444444,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.6999999999999484,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,31.28785150643679,0.30181282749272925,0.8551086295092478,50.0,conflict,3,0.7,158.34828133980045,0.0,link-only,1.0,0.20851851851851852,0.7914814814814815,0.14566666666666664,0.14566666666666664,0.0,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.6999999999999484,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,15.866338196255715,15.866338196255715
full,Uniform,84.07358341519084,5.16387921751287,0.8551086295092478,50.0,conflict,3,0.7,158.34828133980045,0.0,link-only,1.0,0.36048148148148146,0.6395185185185185,0.25051851851851853,0.25044444444444447,7.407407407407407e-05,0.012499999999999999,0.030814814814814812,0.18283333333333335,0.6999999999999484,0.18283333333333335,8,7,11,10000,1000,3,20000,2000,3,211.34442859879837,211.34442859879837
full,Joint FGMW,78.44603040726699,1.5384719586576672,0.8551086295092478,50.0,conflict,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9913703703703703,0.00862962962962963,0.13381481481481483,0.0795185185185185,0.054740740740740736,0.008814814814814815,0.022129629629629628,0.131537037037037,0.08000000000000053,0.07999999999999571,8,7,11,10000,1000,3,20000,2000,3,0.06118126247802724,-0.024133856282293475
full,iso1 + iso2,78.39806548104734,1.5804097832089132,0.8551086295092478,50.0,conflict,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9880740740740741,0.011925925925925925,0.1333703703703704,0.07922222222222221,0.05451851851851852,0.008814814814814815,0.022129629629629628,0.131537037037037,0.08000000000000053,0.07999999999999571,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.08526295380874016
full,iso1 + iso2-lambda,78.46496702964187,1.6324248717722945,0.8551086295092478,50.0,conflict,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9893703703703703,0.01062962962962963,0.1333703703703704,0.07925925925925925,0.05444444444444444,0.008814814814814815,0.022129629629629628,0.131537037037037,0.08000000000000053,0.07999999999999571,8,7,11,10000,1000,3,20000,2000,3,0.08533571355877623,0.0
full,Greedy,96.40731051810526,1.5637484393750676,0.8551086295092478,50.0,conflict,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9833703703703703,0.01662962962962963,0.11207407407407406,0.0787777777777778,0.03348148148148148,0.008814814814814815,0.022129629629629628,0.131537037037037,0.08000000000000053,0.07999999999999571,8,7,11,10000,1000,3,20000,2000,3,22.97154263508152,22.866693465486687
full,Uniform,179.399828272797,8.192254260927172,0.8551086295092478,50.0,conflict,5,0.08,0.0,3806.712299508974,edge-only,1.0,0.9945925925925926,0.005407407407407407,0.16688888888888886,0.08,0.08725925925925926,0.008814814814814815,0.022129629629629628,0.131537037037037,0.08000000000000053,0.07999999999999571,8,7,11,10000,1000,3,20000,2000,3,128.8319579979518,128.6368491113044
full,Joint FGMW,56.06530783633781,0.4139926428215838,0.8551086295092478,50.0,conflict,5,0.12,63.43286698657903,1175.6106982319616,both,1.0,0.9351481481481482,0.06485185185185184,0.1348148148148148,0.11281481481481481,0.022444444444444444,0.008814814814814815,0.022129629629629628,0.131537037037037,0.11999999999999318,0.12000000000000195,8,7,11,10000,1000,3,20000,2000,3,-0.8271594242411417,-0.11446831146001424
full,iso1 + iso2,56.53292525538694,0.7869928088249082,0.8551086295092478,50.0,conflict,5,0.12,63.43286698657903,1175.6106982319616,both,1.0,0.9258888888888889,0.07411111111111111,0.1333703703703704,0.11185185185185186,0.021851851851851855,0.008814814814814815,0.022129629629629628,0.131537037037037,0.11999999999999318,0.12000000000000195,8,7,11,10000,1000,3,20000,2000,3,0.0,0.7186353729947914
